task,fold,model,model_group,noise_sigma,n,accuracy,balanced_accuracy,f1_macro,roc_auc_ovr_macro
UCEC_molecular_subtype,2,mlp_early_fusion,static_nn,0.5,51,0.9019607843137255,0.917436974789916,0.9171937592241197,0.9849047948096391
UCEC_molecular_subtype,2,liquid_cfc_modality_sequence,liquid_nn,0.0,51,0.8627450980392157,0.8507703081232494,0.8641747738521932,0.9838552768634008
UCEC_molecular_subtype,2,liquid_cfc_modality_sequence,liquid_nn,0.05,51,0.8823529411764706,0.867436974789916,0.881479473509834,0.984287802814958
UCEC_molecular_subtype,2,liquid_cfc_modality_sequence,liquid_nn,0.1,51,0.8627450980392157,0.8507703081232494,0.8641747738521932,0.9847812027893268
UCEC_molecular_subtype,2,liquid_cfc_modality_sequence,liquid_nn,0.2,51,0.9019607843137255,0.8821428571428571,0.8960317460317461,0.9824574999465929
UCEC_molecular_subtype,2,liquid_cfc_modality_sequence,liquid_nn,0.3,51,0.9019607843137255,0.8821428571428571,0.8960317460317461,0.9850812486926523
UCEC_molecular_subtype,2,liquid_cfc_modality_sequence,liquid_nn,0.5,51,0.8823529411764706,0.8654761904761905,0.8632275132275133,0.966419044826597
UCEC_molecular_subtype,2,small_liquid_cfc_modality_sequence,small_liquid_nn,0.0,51,0.8823529411764706,0.8654761904761905,0.8632275132275133,0.9760921426165146
UCEC_molecular_subtype,2,small_liquid_cfc_modality_sequence,small_liquid_nn,0.05,51,0.8823529411764706,0.8654761904761905,0.8632275132275133,0.975609517133889
UCEC_molecular_subtype,2,small_liquid_cfc_modality_sequence,small_liquid_nn,0.1,51,0.8823529411764706,0.8654761904761905,0.8632275132275133,0.9791007130408363
UCEC_molecular_subtype,2,small_liquid_cfc_modality_sequence,small_liquid_nn,0.2,51,0.9019607843137255,0.8821428571428571,0.8960317460317461,0.9744336448357059
UCEC_molecular_subtype,2,small_liquid_cfc_modality_sequence,small_liquid_nn,0.3,51,0.8823529411764706,0.8654761904761905,0.8784604881379074,0.9722292522916864
UCEC_molecular_subtype,2,small_liquid_cfc_modality_sequence,small_liquid_nn,0.5,51,0.9019607843137255,0.8821428571428571,0.8812807881773399,0.9718056568571839
UCEC_molecular_subtype,3,logistic_elasticnet,linear,0.0,51,0.9019607843137255,0.921358543417367,0.9030791788856305,0.9728632364445513
UCEC_molecular_subtype,3,logistic_elasticnet,linear,0.05,51,0.9019607843137255,0.921358543417367,0.9030791788856305,0.9723806109619259
UCEC_molecular_subtype,3,logistic_elasticnet,linear,0.1,51,0.9019607843137255,0.921358543417367,0.9030791788856305,0.9728632364445513
UCEC_molecular_subtype,3,logistic_elasticnet,linear,0.2,51,0.9019607843137255,0.921358543417367,0.9030791788856305,0.970489434070749
UCEC_molecular_subtype,3,logistic_elasticnet,linear,0.3,51,0.9019607843137255,0.921358543417367,0.9030791788856305,0.9685069886344899
UCEC_molecular_subtype,3,logistic_elasticnet,linear,0.5,51,0.8431372549019608,0.8689775910364146,0.852344566353187,0.9719480850103688
UCEC_molecular_subtype,3,random_forest,tree_ensemble,0.0,51,0.9019607843137255,0.9162464985994397,0.9009904902399831,0.9839985314033757
UCEC_molecular_subtype,3,random_forest,tree_ensemble,0.05,51,0.8823529411764706,0.898389355742297,0.8836857905823423,0.9835964424632244
UCEC_molecular_subtype,3,random_forest,tree_ensemble,0.1,51,0.8823529411764706,0.898389355742297,0.8836857905823423,0.9804095741812004
UCEC_molecular_subtype,3,random_forest,tree_ensemble,0.2,51,0.9019607843137255,0.9150560224089637,0.9156084656084655,0.9780338853435739
UCEC_molecular_subtype,3,random_forest,tree_ensemble,0.3,51,0.8627450980392157,0.880532212885154,0.8659405728371246,0.9714134735328508
UCEC_molecular_subtype,3,random_forest,tree_ensemble,0.5,51,0.803921568627451,0.7960084033613446,0.8142469790745652,0.9675937236641314
UCEC_molecular_subtype,3,extra_trees,tree_ensemble,0.0,51,0.9215686274509803,0.9329131652661065,0.9181224004753417,0.9806702525560658
UCEC_molecular_subtype,3,extra_trees,tree_ensemble,0.05,51,0.9019607843137255,0.9150560224089637,0.9007159507159508,0.9801768525816968
UCEC_molecular_subtype,3,extra_trees,tree_ensemble,0.1,51,0.8823529411764706,0.8971988795518206,0.8816506074570591,0.9829831809070564
UCEC_molecular_subtype,3,extra_trees,tree_ensemble,0.2,51,0.9019607843137255,0.9150560224089637,0.9007159507159508,0.9801267530506285
UCEC_molecular_subtype,3,extra_trees,tree_ensemble,0.3,51,0.8823529411764706,0.8971988795518206,0.8816506074570591,0.9806683660922415
UCEC_molecular_subtype,3,extra_trees,tree_ensemble,0.5,51,0.8627450980392157,0.8793417366946779,0.8620941558441558,0.9685678626573015
UCEC_molecular_subtype,3,hist_gradient_boosting,boosting,0.0,51,0.8627450980392157,0.8841036414565826,0.865129662004662,0.9764344176108881
UCEC_molecular_subtype,3,hist_gradient_boosting,boosting,0.05,51,0.8823529411764706,0.9007703081232493,0.8830780927555122,0.9814141501857765
UCEC_molecular_subtype,3,hist_gradient_boosting,boosting,0.1,51,0.8431372549019608,0.8662464985994397,0.8484305419789291,0.9764357103024923
UCEC_molecular_subtype,3,hist_gradient_boosting,boosting,0.2,51,0.7843137254901961,0.811484593837535,0.7929962757548965,0.9409796095500174
UCEC_molecular_subtype,3,hist_gradient_boosting,boosting,0.3,51,0.803921568627451,0.8281512605042016,0.8113622614530055,0.9633554084829097
UCEC_molecular_subtype,3,hist_gradient_boosting,boosting,0.5,51,0.6862745098039216,0.7257703081232493,0.7012408323383933,0.9450632594381654
UCEC_molecular_subtype,3,mlp_early_fusion,static_nn,0.0,51,0.9019607843137255,0.9150560224089637,0.8999117580711509,0.9800037548025362
UCEC_molecular_subtype,3,mlp_early_fusion,static_nn,0.05,51,0.9019607843137255,0.9150560224089637,0.8999117580711509,0.9800037548025362
UCEC_molecular_subtype,3,mlp_early_fusion,static_nn,0.1,51,0.9019607843137255,0.9150560224089637,0.8999117580711509,0.9804667177654993
UCEC_molecular_subtype,3,mlp_early_fusion,static_nn,0.2,51,0.8823529411764706,0.898389355742297,0.8718325791855204,0.9804058437426875
UCEC_molecular_subtype,3,mlp_early_fusion,static_nn,0.3,51,0.8823529411764706,0.8971988795518206,0.8813168449197861,0.9794405927774363
UCEC_molecular_subtype,3,mlp_early_fusion,static_nn,0.5,51,0.9019607843137255,0.9162464985994397,0.8899876042370972,0.9759391736618306
UCEC_molecular_subtype,3,liquid_cfc_modality_sequence,liquid_nn,0.0,51,0.9215686274509803,0.9329131652661065,0.9181224004753417,0.9785380598096861
UCEC_molecular_subtype,3,liquid_cfc_modality_sequence,liquid_nn,0.05,51,0.9215686274509803,0.9329131652661065,0.9181224004753417,0.978105533858129
UCEC_molecular_subtype,3,liquid_cfc_modality_sequence,liquid_nn,0.1,51,0.9019607843137255,0.9162464985994397,0.9009904902399831,0.9795534103060055
UCEC_molecular_subtype,3,liquid_cfc_modality_sequence,liquid_nn,0.2,51,0.9019607843137255,0.9162464985994397,0.9009904902399831,0.9786078218604171
UCEC_molecular_subtype,3,liquid_cfc_modality_sequence,liquid_nn,0.3,51,0.9215686274509803,0.9329131652661065,0.9181224004753417,0.9733167600965102
UCEC_molecular_subtype,3,liquid_cfc_modality_sequence,liquid_nn,0.5,51,0.8823529411764706,0.9015406162464986,0.8740297059262577,0.9791208843544483
UCEC_molecular_subtype,3,small_liquid_cfc_modality_sequence,small_liquid_nn,0.0,51,0.9215686274509803,0.9341036414565826,0.918847633097126,0.9962391952011329
UCEC_molecular_subtype,3,small_liquid_cfc_modality_sequence,small_liquid_nn,0.05,51,0.9215686274509803,0.9341036414565826,0.918847633097126,0.9962391952011329
UCEC_molecular_subtype,3,small_liquid_cfc_modality_sequence,small_liquid_nn,0.1,51,0.9215686274509803,0.9341036414565826,0.918847633097126,0.9953240437669504
UCEC_molecular_subtype,3,small_liquid_cfc_modality_sequence,small_liquid_nn,0.2,51,0.9411764705882353,0.9507703081232493,0.9360890124074709,0.9921460635128455
UCEC_molecular_subtype,3,small_liquid_cfc_modality_sequence,small_liquid_nn,0.3,51,0.9019607843137255,0.9162464985994397,0.9009904902399831,0.9930003409242163
UCEC_molecular_subtype,3,small_liquid_cfc_modality_sequence,small_liquid_nn,0.5,51,0.9215686274509803,0.9341036414565826,0.918847633097126,0.9929001418620795
UCEC_molecular_subtype,4,logistic_elasticnet,linear,0.0,51,0.8823529411764706,0.8677083333333333,0.8580134583158776,0.9721316425120773
UCEC_molecular_subtype,4,logistic_elasticnet,linear,0.05,51,0.8823529411764706,0.8677083333333333,0.8580134583158776,0.9712057165861514
UCEC_molecular_subtype,4,logistic_elasticnet,linear,0.1,51,0.8823529411764706,0.8677083333333333,0.8580134583158776,0.9707427536231884
UCEC_molecular_subtype,4,logistic_elasticnet,linear,0.2,51,0.8823529411764706,0.8677083333333333,0.8580134583158776,0.9698168276972624
UCEC_molecular_subtype,4,logistic_elasticnet,linear,0.3,51,0.9215686274509803,0.8999999999999999,0.9003735511800028,0.973470928226363
UCEC_molecular_subtype,4,logistic_elasticnet,linear,0.5,51,0.8823529411764706,0.8677083333333333,0.8682449494949496,0.9679484414538763
UCEC_molecular_subtype,4,random_forest,tree_ensemble,0.0,51,0.9607843137254902,0.9666666666666667,0.9665025834380674,0.9788690476190476
UCEC_molecular_subtype,4,random_forest,tree_ensemble,0.05,51,0.9607843137254902,0.9666666666666667,0.9665025834380674,0.9784060846560847
UCEC_molecular_subtype,4,random_forest,tree_ensemble,0.1,51,0.9607843137254902,0.9666666666666667,0.9665025834380674,0.9774801587301587
UCEC_molecular_subtype,4,random_forest,tree_ensemble,0.2,51,0.9411764705882353,0.95,0.9494518237402487,0.9765707671957672
UCEC_molecular_subtype,4,random_forest,tree_ensemble,0.3,51,0.8823529411764706,0.8333333333333334,0.8548826173826174,0.9742559523809524
UCEC_molecular_subtype,4,random_forest,tree_ensemble,0.5,51,0.7058823529411765,0.6499999999999999,0.675230491066759,0.9696263227513227
UCEC_molecular_subtype,4,extra_trees,tree_ensemble,0.0,51,0.9411764705882353,0.95,0.9498955067920585,0.9774966931216931
UCEC_molecular_subtype,4,extra_trees,tree_ensemble,0.05,51,0.9411764705882353,0.95,0.9498955067920585,0.9774966931216931
UCEC_molecular_subtype,4,extra_trees,tree_ensemble,0.1,51,0.9607843137254902,0.9666666666666667,0.9665025834380674,0.9774966931216931
UCEC_molecular_subtype,4,extra_trees,tree_ensemble,0.2,51,0.9607843137254902,0.9666666666666667,0.9665025834380674,0.9783895502645502
UCEC_molecular_subtype,4,extra_trees,tree_ensemble,0.3,51,0.9411764705882353,0.95,0.9494518237402487,0.9806878306878307
UCEC_molecular_subtype,4,extra_trees,tree_ensemble,0.5,51,0.9411764705882353,0.95,0.9494518237402487,0.9783895502645503
UCEC_molecular_subtype,4,hist_gradient_boosting,boosting,0.0,51,0.9411764705882353,0.95,0.9242797432452605,0.9755168794570968
UCEC_molecular_subtype,4,hist_gradient_boosting,boosting,0.05,51,0.9215686274509803,0.9333333333333333,0.907228983547442,0.9738756613756614
UCEC_molecular_subtype,4,hist_gradient_boosting,boosting,0.1,51,0.9215686274509803,0.9333333333333333,0.9070383639349157,0.9713832815734991
UCEC_molecular_subtype,4,hist_gradient_boosting,boosting,0.2,51,0.9411764705882353,0.95,0.9242797432452605,0.9779927248677249
UCEC_molecular_subtype,4,hist_gradient_boosting,boosting,0.3,51,0.8823529411764706,0.9,0.8879333879333879,0.9724537037037037
UCEC_molecular_subtype,4,hist_gradient_boosting,boosting,0.5,51,0.803921568627451,0.7666666666666667,0.7938218390804597,0.9715529388083737
UCEC_molecular_subtype,4,mlp_early_fusion,static_nn,0.0,51,0.9215686274509803,0.9333333333333333,0.9179728317659352,0.9824570105820106
UCEC_molecular_subtype,4,mlp_early_fusion,static_nn,0.05,51,0.9215686274509803,0.9333333333333333,0.9179728317659352,0.9838458994708994
UCEC_molecular_subtype,4,mlp_early_fusion,static_nn,0.1,51,0.9215686274509803,0.9333333333333333,0.9179728317659352,0.9824570105820106
UCEC_molecular_subtype,4,mlp_early_fusion,static_nn,0.2,51,0.9215686274509803,0.9333333333333333,0.9179728317659352,0.982936507936508
UCEC_molecular_subtype,4,mlp_early_fusion,static_nn,0.3,51,0.9215686274509803,0.9333333333333333,0.9179728317659352,0.9833994708994709
UCEC_molecular_subtype,4,mlp_early_fusion,static_nn,0.5,51,0.8823529411764706,0.9010416666666667,0.873742816091954,0.982010582010582
UCEC_molecular_subtype,4,liquid_cfc_modality_sequence,liquid_nn,0.0,51,0.9411764705882353,0.95,0.9352142110762801,0.9806216931216931
UCEC_molecular_subtype,4,liquid_cfc_modality_sequence,liquid_nn,0.05,51,0.9411764705882353,0.95,0.9352142110762801,0.9801587301587302
UCEC_molecular_subtype,4,liquid_cfc_modality_sequence,liquid_nn,0.1,51,0.9411764705882353,0.95,0.9352142110762801,0.9824570105820106
UCEC_molecular_subtype,4,liquid_cfc_modality_sequence,liquid_nn,0.2,51,0.9411764705882353,0.95,0.9498955067920585,0.9815476190476191
UCEC_molecular_subtype,4,liquid_cfc_modality_sequence,liquid_nn,0.3,51,0.9411764705882353,0.95,0.9352142110762801,0.9738346848401197
UCEC_molecular_subtype,4,liquid_cfc_modality_sequence,liquid_nn,0.5,51,0.9215686274509803,0.9333333333333333,0.93251640832286,0.9806216931216931
UCEC_molecular_subtype,4,small_liquid_cfc_modality_sequence,small_liquid_nn,0.0,51,0.9411764705882353,0.95,0.9352142110762801,0.9764428053830227
UCEC_molecular_subtype,4,small_liquid_cfc_modality_sequence,small_liquid_nn,0.05,51,0.9411764705882353,0.95,0.9352142110762801,0.9784391534391534
UCEC_molecular_subtype,4,small_liquid_cfc_modality_sequence,small_liquid_nn,0.1,51,0.9411764705882353,0.95,0.9352142110762801,0.974590953531171
UCEC_molecular_subtype,4,small_liquid_cfc_modality_sequence,small_liquid_nn,0.2,51,0.9411764705882353,0.95,0.9352142110762801,0.9759963768115942
UCEC_molecular_subtype,4,small_liquid_cfc_modality_sequence,small_liquid_nn,0.3,51,0.9411764705882353,0.95,0.9352142110762801,0.9810228318380492
UCEC_molecular_subtype,4,small_liquid_cfc_modality_sequence,small_liquid_nn,0.5,51,0.9411764705882353,0.95,0.9352142110762801,0.9649183344835519
UCEC_molecular_subtype,5,logistic_elasticnet,linear,0.0,51,0.8627450980392157,0.7854166666666667,0.7955882352941177,0.9791630722337243
UCEC_molecular_subtype,5,logistic_elasticnet,linear,0.05,51,0.8627450980392157,0.7854166666666667,0.7955882352941177,0.9776131527490224
UCEC_molecular_subtype,5,logistic_elasticnet,linear,0.1,51,0.8627450980392157,0.7854166666666667,0.7955882352941177,0.9791630722337243
UCEC_molecular_subtype,5,logistic_elasticnet,linear,0.2,51,0.8627450980392157,0.7854166666666667,0.7955882352941177,0.9754593685300207
UCEC_molecular_subtype,5,logistic_elasticnet,linear,0.3,51,0.8823529411764706,0.8020833333333334,0.822585163097497,0.9805354267310789
UCEC_molecular_subtype,5,logistic_elasticnet,linear,0.5,51,0.8627450980392157,0.7854166666666667,0.7955882352941177,0.9837761674718196
UCEC_molecular_subtype,5,random_forest,tree_ensemble,0.0,51,0.8823529411764706,0.7666666666666667,0.7725490196078432,0.9879629629629629
UCEC_molecular_subtype,5,random_forest,tree_ensemble,0.05,51,0.8823529411764706,0.7666666666666667,0.7712609970674488,0.9884259259259259
UCEC_molecular_subtype,5,random_forest,tree_ensemble,0.1,51,0.8823529411764706,0.7666666666666667,0.7725490196078432,0.9884259259259259
UCEC_molecular_subtype,5,random_forest,tree_ensemble,0.2,51,0.9019607843137255,0.7833333333333334,0.7873900293255133,0.986574074074074
UCEC_molecular_subtype,5,random_forest,tree_ensemble,0.3,51,0.8823529411764706,0.7666666666666667,0.7725490196078432,0.9847222222222223
UCEC_molecular_subtype,5,random_forest,tree_ensemble,0.5,51,0.8235294117647058,0.7166666666666668,0.723369804439414,0.9796296296296296
UCEC_molecular_subtype,5,extra_trees,tree_ensemble,0.0,51,0.8627450980392157,0.7843749999999999,0.8066676267281105,0.9907407407407407
UCEC_molecular_subtype,5,extra_trees,tree_ensemble,0.05,51,0.8627450980392157,0.7843749999999999,0.8066676267281105,0.9912037037037037
UCEC_molecular_subtype,5,extra_trees,tree_ensemble,0.1,51,0.8823529411764706,0.8010416666666667,0.822720290462226,0.9916666666666667
UCEC_molecular_subtype,5,extra_trees,tree_ensemble,0.2,51,0.8823529411764706,0.8010416666666667,0.822720290462226,0.9912037037037037
UCEC_molecular_subtype,5,extra_trees,tree_ensemble,0.3,51,0.9215686274509803,0.8333333333333334,0.8548246884960882,0.9916666666666667
UCEC_molecular_subtype,5,extra_trees,tree_ensemble,0.5,51,0.8627450980392157,0.7833333333333333,0.8070983070983071,0.9884259259259259
UCEC_molecular_subtype,5,hist_gradient_boosting,boosting,0.0,51,0.8823529411764706,0.834375,0.8348234149054505,0.9817230273752013
UCEC_molecular_subtype,5,hist_gradient_boosting,boosting,0.05,51,0.8627450980392157,0.7843749999999999,0.7893057381377737,0.9818840579710145
UCEC_molecular_subtype,5,hist_gradient_boosting,boosting,0.1,51,0.8823529411764706,0.834375,0.8348234149054505,0.9822758511617208
UCEC_molecular_subtype,5,hist_gradient_boosting,boosting,0.2,51,0.8823529411764706,0.7999999999999999,0.8039990421455938,0.9781803542673108
UCEC_molecular_subtype,5,hist_gradient_boosting,boosting,0.3,51,0.8431372549019608,0.8010416666666668,0.80141065830721,0.9743688175753393
UCEC_molecular_subtype,5,hist_gradient_boosting,boosting,0.5,51,0.8235294117647058,0.8177083333333333,0.8368023195609402,0.9695975672877848
UCEC_molecular_subtype,5,mlp_early_fusion,static_nn,0.0,51,0.8627450980392157,0.81875,0.8433823529411765,0.9783816425120774
UCEC_molecular_subtype,5,mlp_early_fusion,static_nn,0.05,51,0.8627450980392157,0.81875,0.8433823529411765,0.9783816425120774
UCEC_molecular_subtype,5,mlp_early_fusion,static_nn,0.1,51,0.8627450980392157,0.81875,0.8433823529411765,0.9779186795491144
UCEC_molecular_subtype,5,mlp_early_fusion,static_nn,0.2,51,0.8627450980392157,0.81875,0.8433823529411765,0.9797705314009663
UCEC_molecular_subtype,5,mlp_early_fusion,static_nn,0.3,51,0.8431372549019608,0.8020833333333334,0.827480449657869,0.9817834138486312
UCEC_molecular_subtype,5,mlp_early_fusion,static_nn,0.5,51,0.8431372549019608,0.8020833333333334,0.8277298850574712,0.9779186795491144
UCEC_molecular_subtype,5,liquid_cfc_modality_sequence,liquid_nn,0.0,51,0.8823529411764706,0.834375,0.8440860215053764,0.9766505636070852
UCEC_molecular_subtype,5,liquid_cfc_modality_sequence,liquid_nn,0.05,51,0.9019607843137255,0.8510416666666667,0.8606854838709678,0.9766505636070852
UCEC_molecular_subtype,5,liquid_cfc_modality_sequence,liquid_nn,0.1,51,0.8627450980392157,0.7843749999999999,0.795866935483871,0.9771135265700482
UCEC_molecular_subtype,5,liquid_cfc_modality_sequence,liquid_nn,0.2,51,0.8823529411764706,0.834375,0.8440860215053764,0.9794283413848631
UCEC_molecular_subtype,5,liquid_cfc_modality_sequence,liquid_nn,0.3,51,0.9019607843137255,0.8510416666666667,0.8606854838709678,0.9805152979066023
UCEC_molecular_subtype,5,liquid_cfc_modality_sequence,liquid_nn,0.5,51,0.8431372549019608,0.7677083333333333,0.7910426267281105,0.9766505636070854
UCEC_molecular_subtype,5,small_liquid_cfc_modality_sequence,small_liquid_nn,0.0,51,0.8627450980392157,0.75,0.7552083333333334,0.9778582930756844
UCEC_molecular_subtype,5,small_liquid_cfc_modality_sequence,small_liquid_nn,0.05,51,0.8627450980392157,0.75,0.7552083333333334,0.9761473429951691
UCEC_molecular_subtype,5,small_liquid_cfc_modality_sequence,small_liquid_nn,0.1,51,0.8627450980392157,0.75,0.7487012987012986,0.9781602254428341
UCEC_molecular_subtype,5,small_liquid_cfc_modality_sequence,small_liquid_nn,0.2,51,0.8823529411764706,0.7999999999999999,0.8212845622119815,0.9825080515297906
UCEC_molecular_subtype,5,small_liquid_cfc_modality_sequence,small_liquid_nn,0.3,51,0.8627450980392157,0.75,0.7503600230414746,0.9763083735909822
UCEC_molecular_subtype,5,small_liquid_cfc_modality_sequence,small_liquid_nn,0.5,51,0.8627450980392157,0.7843749999999999,0.8066676267281105,0.9794082125603865
UCEC_molecular_subtype,6,logistic_elasticnet,linear,0.0,51,0.8627450980392157,0.8510416666666667,0.8673835125448028,0.957085346215781
UCEC_molecular_subtype,6,logistic_elasticnet,linear,0.05,51,0.8627450980392157,0.8510416666666667,0.8673835125448028,0.9539855072463769
UCEC_molecular_subtype,6,logistic_elasticnet,linear,0.1,51,0.8627450980392157,0.8510416666666667,0.8673835125448028,0.957085346215781
UCEC_molecular_subtype,6,logistic_elasticnet,linear,0.2,51,0.8627450980392157,0.8510416666666667,0.8673835125448028,0.9606481481481481
UCEC_molecular_subtype,6,logistic_elasticnet,linear,0.3,51,0.8823529411764706,0.8677083333333333,0.8829077060931899,0.9539855072463769
UCEC_molecular_subtype,6,logistic_elasticnet,linear,0.5,51,0.9215686274509803,0.9010416666666667,0.9162410394265234,0.9646739130434783
UCEC_molecular_subtype,6,random_forest,tree_ensemble,0.0,51,0.8823529411764706,0.8333333333333334,0.8424242424242424,0.9657608695652175
UCEC_molecular_subtype,6,random_forest,tree_ensemble,0.05,51,0.9215686274509803,0.8666666666666667,0.8884371734587252,0.9686996779388084
UCEC_molecular_subtype,6,random_forest,tree_ensemble,0.1,51,0.9019607843137255,0.85,0.871482683982684,0.9742954911433173
UCEC_molecular_subtype,6,random_forest,tree_ensemble,0.2,51,0.8627450980392157,0.7833333333333333,0.8042991491267353,0.9764694041867955
UCEC_molecular_subtype,6,random_forest,tree_ensemble,0.3,51,0.8823529411764706,0.8333333333333334,0.8554971209841,0.9725845410628019
UCEC_molecular_subtype,6,random_forest,tree_ensemble,0.5,51,0.8431372549019608,0.7666666666666667,0.7888352638352638,0.9653712330342765
UCEC_molecular_subtype,6,extra_trees,tree_ensemble,0.0,51,0.9215686274509803,0.8666666666666667,0.8891129032258065,0.9812600644122382
UCEC_molecular_subtype,6,extra_trees,tree_ensemble,0.05,51,0.9215686274509803,0.8666666666666667,0.8891129032258065,0.9806360708534622
UCEC_molecular_subtype,6,extra_trees,tree_ensemble,0.1,51,0.9019607843137255,0.85,0.8729166666666667,0.9801731078904992
UCEC_molecular_subtype,6,extra_trees,tree_ensemble,0.2,51,0.9215686274509803,0.8666666666666667,0.8884371734587252,0.9831119162640902
UCEC_molecular_subtype,6,extra_trees,tree_ensemble,0.3,51,0.8627450980392157,0.8166666666666668,0.838474025974026,0.9800322061191625
UCEC_molecular_subtype,6,extra_trees,tree_ensemble,0.5,51,0.8627450980392157,0.8166666666666667,0.8356900452488688,0.9801731078904992
UCEC_molecular_subtype,6,hist_gradient_boosting,boosting,0.0,51,0.803921568627451,0.7666666666666667,0.7774193548387096,0.9622785829307567
UCEC_molecular_subtype,6,hist_gradient_boosting,boosting,0.05,51,0.803921568627451,0.7666666666666667,0.7761654363434118,0.9630636070853462
UCEC_molecular_subtype,6,hist_gradient_boosting,boosting,0.1,51,0.803921568627451,0.7666666666666667,0.7774193548387097,0.9599637681159421
UCEC_molecular_subtype,6,hist_gradient_boosting,boosting,0.2,51,0.8431372549019608,0.8010416666666668,0.8241859243697478,0.9661799804462847
UCEC_molecular_subtype,6,hist_gradient_boosting,boosting,0.3,51,0.8235294117647058,0.7833333333333333,0.8044905462184874,0.9644524959742351
UCEC_molecular_subtype,6,hist_gradient_boosting,boosting,0.5,51,0.7450980392156863,0.7177083333333334,0.7353184449958644,0.9485334713595582
UCEC_molecular_subtype,6,mlp_early_fusion,static_nn,0.0,51,0.8823529411764706,0.8677083333333333,0.8682795698924732,0.9396940418679549
UCEC_molecular_subtype,6,mlp_early_fusion,static_nn,0.05,51,0.8627450980392157,0.8510416666666667,0.8519570355951056,0.9387681159420291
UCEC_molecular_subtype,6,mlp_early_fusion,static_nn,0.1,51,0.8823529411764706,0.8677083333333333,0.8567893799748638,0.9410829307568438
UCEC_molecular_subtype,6,mlp_early_fusion,static_nn,0.2,51,0.8823529411764706,0.8677083333333333,0.8682795698924732,0.9469806763285024
UCEC_molecular_subtype,6,mlp_early_fusion,static_nn,0.3,51,0.8823529411764706,0.8677083333333333,0.8683424102778943,0.9404790660225442
UCEC_molecular_subtype,6,mlp_early_fusion,static_nn,0.5,51,0.9019607843137255,0.8843749999999999,0.8848234149054506,0.9476046698872787
UCEC_molecular_subtype,6,liquid_cfc_modality_sequence,liquid_nn,0.0,51,0.8823529411764706,0.834375,0.8448612936933293,0.9426896422820336
UCEC_molecular_subtype,6,liquid_cfc_modality_sequence,liquid_nn,0.05,51,0.8627450980392157,0.8177083333333334,0.8183424102778942,0.945950511847251
UCEC_molecular_subtype,6,liquid_cfc_modality_sequence,liquid_nn,0.1,51,0.8431372549019608,0.8010416666666667,0.79412403605952,0.9447025247296987
UCEC_molecular_subtype,6,liquid_cfc_modality_sequence,liquid_nn,0.2,51,0.8627450980392157,0.8510416666666667,0.8310558542413381,0.9447061191626409
UCEC_molecular_subtype,6,liquid_cfc_modality_sequence,liquid_nn,0.3,51,0.8823529411764706,0.834375,0.8448612936933293,0.9453301127214171
UCEC_molecular_subtype,6,liquid_cfc_modality_sequence,liquid_nn,0.5,51,0.803921568627451,0.7677083333333333,0.7784610215053763,0.9466348918794572
UCEC_molecular_subtype,6,small_liquid_cfc_modality_sequence,small_liquid_nn,0.0,51,0.9019607843137255,0.8843749999999999,0.9004168492488849,0.952596618357488
UCEC_molecular_subtype,6,small_liquid_cfc_modality_sequence,small_liquid_nn,0.05,51,0.9019607843137255,0.8843749999999999,0.9004168492488849,0.9552334943639291
UCEC_molecular_subtype,6,small_liquid_cfc_modality_sequence,small_liquid_nn,0.1,51,0.9019607843137255,0.8843749999999999,0.9004168492488849,0.9539855072463769
UCEC_molecular_subtype,6,small_liquid_cfc_modality_sequence,small_liquid_nn,0.2,51,0.9019607843137255,0.8843749999999999,0.9004168492488849,0.9457729468599033
UCEC_molecular_subtype,6,small_liquid_cfc_modality_sequence,small_liquid_nn,0.3,51,0.9215686274509803,0.9010416666666667,0.9162410394265234,0.9659420289855073
UCEC_molecular_subtype,6,small_liquid_cfc_modality_sequence,small_liquid_nn,0.5,51,0.8823529411764706,0.8677083333333333,0.8843257733200807,0.9631642512077294
UCEC_molecular_subtype,7,logistic_elasticnet,linear,0.0,51,0.9607843137254902,0.9677083333333334,0.9676897942157954,0.9981481481481481
UCEC_molecular_subtype,7,logistic_elasticnet,linear,0.05,51,0.9607843137254902,0.9677083333333334,0.9676897942157954,0.9986111111111111
UCEC_molecular_subtype,7,logistic_elasticnet,linear,0.1,51,0.9607843137254902,0.9677083333333334,0.9676897942157954,0.9986111111111111
UCEC_molecular_subtype,7,logistic_elasticnet,linear,0.2,51,0.9607843137254902,0.9677083333333334,0.9525230053594904,0.9986111111111111
UCEC_molecular_subtype,7,logistic_elasticnet,linear,0.3,51,0.9607843137254902,0.9677083333333334,0.9525230053594904,0.9981481481481481
UCEC_molecular_subtype,7,logistic_elasticnet,linear,0.5,51,0.9607843137254902,0.9666666666666667,0.9665178571428572,0.9981481481481481
UCEC_molecular_subtype,7,random_forest,tree_ensemble,0.0,51,0.9411764705882353,0.95,0.9498955067920585,0.9953703703703703
UCEC_molecular_subtype,7,random_forest,tree_ensemble,0.05,51,0.9803921568627451,0.9833333333333334,0.98380355276907,0.9944444444444445
UCEC_molecular_subtype,7,random_forest,tree_ensemble,0.1,51,0.9411764705882353,0.95,0.9490214646464646,0.9944444444444445
UCEC_molecular_subtype,7,random_forest,tree_ensemble,0.2,51,0.9803921568627451,0.9833333333333334,0.98380355276907,0.9953703703703703
